Child	Parent	Child_label	Parent_label
http://purl.obolibrary.org/obo/FOODON_00001634	http://purl.obolibrary.org/obo/FOODON_00001248	bass food product	fish food product
http://purl.obolibrary.org/obo/FOODON_03309002	http://purl.obolibrary.org/obo/FOODON_00001248	colorado snapper (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03308015	http://purl.obolibrary.org/obo/FOODON_00001248	new zealand wreckfish (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03309298	http://purl.obolibrary.org/obo/FOODON_00001248	snook (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03309520	http://purl.obolibrary.org/obo/FOODON_00001248	bullhead (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03308708	http://purl.obolibrary.org/obo/FOODON_00001248	yellowtail (canned)	fish food product
http://purl.obolibrary.org/obo/FOODON_00002224	http://purl.obolibrary.org/obo/FOODON_00001248	sauger food product	fish food product
http://purl.obolibrary.org/obo/FOODON_03308960	http://purl.obolibrary.org/obo/FOODON_00001248	blackfin snapper (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03308621	http://purl.obolibrary.org/obo/FOODON_00001248	scorpionfish (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03308308	http://purl.obolibrary.org/obo/FOODON_00001248	ocean pike (breaded)	fish food product
http://purl.obolibrary.org/obo/FOODON_03316277	http://purl.obolibrary.org/obo/FOODON_00001248	fish salad (food product)	fish food product
http://purl.obolibrary.org/obo/FOODON_00002320	http://purl.obolibrary.org/obo/FOODON_00001248	tuna food product	fish food product
http://purl.obolibrary.org/obo/FOODON_03308217	http://purl.obolibrary.org/obo/FOODON_00001248	california yellowtail (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03311491	http://purl.obolibrary.org/obo/FOODON_00001248	shortnose cisco (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_00001655	http://purl.obolibrary.org/obo/FOODON_00001248	blue runner food product	fish food product
http://purl.obolibrary.org/obo/FOODON_03308556	http://purl.obolibrary.org/obo/FOODON_00001248	pink salmon (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_00002024	http://purl.obolibrary.org/obo/FOODON_00001248	marlin food product	fish food product
http://purl.obolibrary.org/obo/FOODON_00002220	http://purl.obolibrary.org/obo/FOODON_00001248	salmon food product	fish food product
http://purl.obolibrary.org/obo/FOODON_03315487	http://purl.obolibrary.org/obo/FOODON_00001248	tsukudani	fish food product
http://purl.obolibrary.org/obo/FOODON_03307987	http://purl.obolibrary.org/obo/FOODON_00001248	blue catfish (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_00002225	http://purl.obolibrary.org/obo/FOODON_00001248	saurel food product	fish food product
http://purl.obolibrary.org/obo/FOODON_03309093	http://purl.obolibrary.org/obo/FOODON_00001248	argentine hake (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_00001751	http://purl.obolibrary.org/obo/FOODON_00001248	codling food product	fish food product
http://purl.obolibrary.org/obo/FOODON_03316673	http://purl.obolibrary.org/obo/FOODON_00001248	sardine-like products (canned)	fish food product
http://purl.obolibrary.org/obo/FOODON_03311178	http://purl.obolibrary.org/obo/FOODON_00001248	scallop made from surimi	fish food product
http://purl.obolibrary.org/obo/FOODON_03309722	http://purl.obolibrary.org/obo/FOODON_00001248	bar jack (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_00002321	http://purl.obolibrary.org/obo/FOODON_00001248	turbot food product	fish food product
http://purl.obolibrary.org/obo/FOODON_03306706	http://purl.obolibrary.org/obo/FOODON_00001248	bombay duck wafer	fish food product
http://purl.obolibrary.org/obo/FOODON_00002242	http://purl.obolibrary.org/obo/FOODON_00001248	smelt food product	fish food product
http://purl.obolibrary.org/obo/FOODON_03315988	http://purl.obolibrary.org/obo/FOODON_00001248	sweet-sour fish preserves	fish food product
http://purl.obolibrary.org/obo/FOODON_00002015	http://purl.obolibrary.org/obo/FOODON_00001248	mackerel food product	fish food product
http://purl.obolibrary.org/obo/FOODON_00001660	http://purl.obolibrary.org/obo/FOODON_00001248	bonito food product	fish food product
http://purl.obolibrary.org/obo/FOODON_03308944	http://purl.obolibrary.org/obo/FOODON_00001248	peruvian fish (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_00001826	http://purl.obolibrary.org/obo/FOODON_00001248	eel food product	fish food product
http://purl.obolibrary.org/obo/FOODON_00002116	http://purl.obolibrary.org/obo/FOODON_00001248	pike food product	fish food product
http://purl.obolibrary.org/obo/FOODON_00002442	http://purl.obolibrary.org/obo/FOODON_00001248	flounder food product	fish food product
http://purl.obolibrary.org/obo/FOODON_00002235	http://purl.obolibrary.org/obo/FOODON_00001248	shark food product	fish food product
http://purl.obolibrary.org/obo/FOODON_00001578	http://purl.obolibrary.org/obo/FOODON_00001248	albacore food product	fish food product
http://purl.obolibrary.org/obo/FOODON_03315173	http://purl.obolibrary.org/obo/FOODON_00001248	fish product (unspecified species)	fish food product
http://purl.obolibrary.org/obo/FOODON_03308427	http://purl.obolibrary.org/obo/FOODON_00001248	striped mullet (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03308230	http://purl.obolibrary.org/obo/FOODON_00001248	dover sole (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03308980	http://purl.obolibrary.org/obo/FOODON_00001248	cowcod (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_00001766	http://purl.obolibrary.org/obo/FOODON_00001248	corvina food product	fish food product
http://purl.obolibrary.org/obo/FOODON_03307997	http://purl.obolibrary.org/obo/FOODON_00001248	weakfish (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03308946	http://purl.obolibrary.org/obo/FOODON_00001248	freshwater mullet (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_00002226	http://purl.obolibrary.org/obo/FOODON_00001248	saury food product	fish food product
http://purl.obolibrary.org/obo/FOODON_00001975	http://purl.obolibrary.org/obo/FOODON_00001248	jack family (or carangidae) food product	fish food product
http://purl.obolibrary.org/obo/FOODON_00001661	http://purl.obolibrary.org/obo/FOODON_00001248	bony fish food product	fish food product
http://purl.obolibrary.org/obo/FOODON_00001679	http://purl.obolibrary.org/obo/FOODON_00001248	cape hake food product	fish food product
http://purl.obolibrary.org/obo/FOODON_00002011	http://purl.obolibrary.org/obo/FOODON_00001248	lumpfish food product	fish food product
http://purl.obolibrary.org/obo/FOODON_03308256	http://purl.obolibrary.org/obo/FOODON_00001248	atlantic mackerel (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03310688	http://purl.obolibrary.org/obo/FOODON_00001248	kamaboko (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03308430	http://purl.obolibrary.org/obo/FOODON_00001248	atlantic round herring (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03309334	http://purl.obolibrary.org/obo/FOODON_00001248	blue warehou (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03310493	http://purl.obolibrary.org/obo/FOODON_00001248	greater amberjack (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03311267	http://purl.obolibrary.org/obo/FOODON_00001248	blue rockfish (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03308452	http://purl.obolibrary.org/obo/FOODON_00001248	kawakawa tuna (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_00002113	http://purl.obolibrary.org/obo/FOODON_00001248	perch food product	fish food product
http://purl.obolibrary.org/obo/FOODON_03308871	http://purl.obolibrary.org/obo/FOODON_00001248	queen snapper (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03308989	http://purl.obolibrary.org/obo/FOODON_00001248	bank rockfish (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03309431	http://purl.obolibrary.org/obo/FOODON_00001248	skilfish (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03308460	http://purl.obolibrary.org/obo/FOODON_00001248	yellowtail (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03308227	http://purl.obolibrary.org/obo/FOODON_00001248	escolar (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03309729	http://purl.obolibrary.org/obo/FOODON_00001248	filefish (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03308644	http://purl.obolibrary.org/obo/FOODON_00001248	tiger fugu fish (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03308283	http://purl.obolibrary.org/obo/FOODON_00001248	snoek (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03309322	http://purl.obolibrary.org/obo/FOODON_00001248	atlantic wolffish (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_00001876	http://purl.obolibrary.org/obo/FOODON_00001248	freshwater drum food product	fish food product
http://purl.obolibrary.org/obo/FOODON_03308985	http://purl.obolibrary.org/obo/FOODON_00001248	bocaccio rockfish (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03309148	http://purl.obolibrary.org/obo/FOODON_00001248	ocean pout (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03309432	http://purl.obolibrary.org/obo/FOODON_00001248	spotted stargazer (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03309257	http://purl.obolibrary.org/obo/FOODON_00001248	european john dory (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03308689	http://purl.obolibrary.org/obo/FOODON_00001248	california corbina (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_00001798	http://purl.obolibrary.org/obo/FOODON_00001248	cusk food product	fish food product
http://purl.obolibrary.org/obo/FOODON_00001672	http://purl.obolibrary.org/obo/FOODON_00001248	buffalofish food product	fish food product
http://purl.obolibrary.org/obo/FOODON_03309058	http://purl.obolibrary.org/obo/FOODON_00001248	australian cod (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_00001862	http://purl.obolibrary.org/obo/FOODON_00001248	flying fish food product	fish food product
http://purl.obolibrary.org/obo/FOODON_00001249	http://purl.obolibrary.org/obo/FOODON_00001248	freshwater fish food product	fish food product
http://purl.obolibrary.org/obo/FOODON_03308275	http://purl.obolibrary.org/obo/FOODON_00001248	harvestfish (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_00001659	http://purl.obolibrary.org/obo/FOODON_00001248	bluefish food product	fish food product
http://purl.obolibrary.org/obo/FOODON_00002223	http://purl.obolibrary.org/obo/FOODON_00001248	sardine food product	fish food product
http://purl.obolibrary.org/obo/FOODON_00001972	http://purl.obolibrary.org/obo/FOODON_00001248	inconnu food product	fish food product
http://purl.obolibrary.org/obo/FOODON_00002160	http://purl.obolibrary.org/obo/FOODON_00001248	pleuronectiform fish food product	fish food product
http://purl.obolibrary.org/obo/FOODON_03308789	http://purl.obolibrary.org/obo/FOODON_00001248	butter sole (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03309161	http://purl.obolibrary.org/obo/FOODON_00001248	burbot (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03309438	http://purl.obolibrary.org/obo/FOODON_00001248	butterfish (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03309245	http://purl.obolibrary.org/obo/FOODON_00001248	tautog (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03308904	http://purl.obolibrary.org/obo/FOODON_00001248	indian ocean flounder (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_00002240	http://purl.obolibrary.org/obo/FOODON_00001248	siluriform fish food product	fish food product
http://purl.obolibrary.org/obo/FOODON_03308999	http://purl.obolibrary.org/obo/FOODON_00001248	thornyhead (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_00001980	http://purl.obolibrary.org/obo/FOODON_00001248	jewfish food product	fish food product
http://purl.obolibrary.org/obo/FOODON_00002985	http://purl.obolibrary.org/obo/FOODON_00001248	tuna tataki	fish food product
http://purl.obolibrary.org/obo/FOODON_03308393	http://purl.obolibrary.org/obo/FOODON_00001248	bacalao (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03308685	http://purl.obolibrary.org/obo/FOODON_00001248	spotted fish (fried, canned)	fish food product
http://purl.obolibrary.org/obo/FOODON_00002445	http://purl.obolibrary.org/obo/FOODON_00001248	needlefish food product	fish food product
http://purl.obolibrary.org/obo/FOODON_03307397	http://purl.obolibrary.org/obo/FOODON_00001248	eastern pickerel (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_00001589	http://purl.obolibrary.org/obo/FOODON_00001248	anchovy food product	fish food product
http://purl.obolibrary.org/obo/FOODON_00002440	http://purl.obolibrary.org/obo/FOODON_00001248	mullet fish food product	fish food product
http://purl.obolibrary.org/obo/FOODON_00001684	http://purl.obolibrary.org/obo/FOODON_00001248	carp food product	fish food product
http://purl.obolibrary.org/obo/FOODON_03308183	http://purl.obolibrary.org/obo/FOODON_00001248	croaker (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03308276	http://purl.obolibrary.org/obo/FOODON_00001248	kahawai (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03307986	http://purl.obolibrary.org/obo/FOODON_00001248	eelpout (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03308987	http://purl.obolibrary.org/obo/FOODON_00001248	canary rockfish (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_00002362	http://purl.obolibrary.org/obo/FOODON_00001248	whitefish (genus Coregonus) food product	fish food product
http://purl.obolibrary.org/obo/FOODON_03308979	http://purl.obolibrary.org/obo/FOODON_00001248	chilipepper fish (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03309167	http://purl.obolibrary.org/obo/FOODON_00001248	black crappie (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03308280	http://purl.obolibrary.org/obo/FOODON_00001248	sea catfish (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_00002246	http://purl.obolibrary.org/obo/FOODON_00001248	snapper food product	fish food product
http://purl.obolibrary.org/obo/FOODON_03308198	http://purl.obolibrary.org/obo/FOODON_00001248	creek chub (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03315635	http://purl.obolibrary.org/obo/FOODON_00001248	stout (fish, food product)	fish food product
http://purl.obolibrary.org/obo/FOODON_03308982	http://purl.obolibrary.org/obo/FOODON_00001248	black rockfish (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03411222	http://purl.obolibrary.org/obo/FOODON_00001248	fish	fish food product
http://purl.obolibrary.org/obo/FOODON_00002441	http://purl.obolibrary.org/obo/FOODON_00001248	rockfish food product	fish food product
http://purl.obolibrary.org/obo/FOODON_00001685	http://purl.obolibrary.org/obo/FOODON_00001248	carp or minnow family food product	fish food product
http://purl.obolibrary.org/obo/FOODON_00002366	http://purl.obolibrary.org/obo/FOODON_00001248	wolffish food product	fish food product
http://purl.obolibrary.org/obo/FOODON_03309170	http://purl.obolibrary.org/obo/FOODON_00001248	red kingklip (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03307398	http://purl.obolibrary.org/obo/FOODON_00001248	blue pike (raw)	fish food product
http://purl.obolibrary.org/obo/FOODON_03305034	http://purl.obolibrary.org/obo/FOODON_00001248	bonito fillet extract (food product)	fish food product
http://purl.obolibrary.org/obo/FOODON_00002076	http://purl.obolibrary.org/obo/FOODON_00001248	paddlefish food product	fish food product
